dpmid_xt_review_summary_reviewbody_all.shoptype	dpmid_xt_review_summary_reviewbody_all.cat1_id	dpmid_xt_review_summary_reviewbody_all.cat2_id	dpmid_xt_review_summary_reviewbody_all.cat3_id	dpmid_xt_review_summary_reviewbody_all.city_id	dpmid_xt_review_summary_reviewbody_all.shop_id	dpmid_xt_review_summary_reviewbody_all.source	dpmid_xt_review_summary_reviewbody_all.review_id	dpmid_xt_review_summary_reviewbody_all.reviewbody	dpmid_xt_review_summary_reviewbody_all.addtime	dpmid_xt_review_summary_reviewbody_all.updatetime	dpmid_xt_review_summary_reviewbody_all.hp_cal_dt
10	110	3027	NULL	1	23022705	DIANPING	200355325	爱吃的酸菜鱼我又来啦~味道还是那么赞！	2015-11-26 21:44:41	2015-11-26 21:44:41	2017-10-22
10	110	3027	NULL	1	23022705	DIANPING	215507266	位于定西路的一家门店，室友说平时生意好到排队一小时起，我们特意五点不到就去了，两个人点了二两八的鱼吃的干干净净，酸菜很棒，里面泡椒花椒很够味儿，还点了土豆午餐肉什么的，豆芽菜点了略不划算，倒下去基本撩不到什么，两人都吃得很满意～	2016-01-01 21:00:19	2016-01-01 21:00:19	2017-10-22
10	110	3027	NULL	1	23022705	DIANPING	236009500	下班随便和朋友找个地方去吃饭，定西路上.还是比较好找的。这里的菜份量不多，点了个口水鸡一点都不好吃。感觉就是老干妈的豆豉酱浇上去，没有其他店里的口水鸡香。剁椒皮蛋也做得很差劲，很大一块，皮蛋还是倒扣的，摆盘不如很多其他店漂亮，那个剁椒颜色很深，一看就没有食欲，黑的红的颜色搭配很雷人的一道菜，倒是唯一觉得不错的是酸菜鱼，鱼肉很滑很嫩。总之反正是吃鱼，以后吃这家只能吃鱼了，其他菜都做得太一般了。	2016-03-03 08:52:23	2016-03-03 08:52:23	2017-10-22
10	110	3027	NULL	1	23022705	DIANPING	270011078	最近一直吃鱼 这家正好逛完定西路折扣馆来歇脚 酸菜鱼里面料还挺多 除了鱼片和酸菜外 配菜还包括酸萝卜和宽粉 胃口小的完全不用再另点这两份 另点碗米饭配酸萝卜很下饭 我们还叫了豆皮和蛋饺 多煮一会更香 很意外 好吃的没话说 服务员态度也还好 点赞	2016-06-19 17:12:32	2016-06-19 17:12:32	2017-10-22
10	110	3027	NULL	1	23022705	DIANPING	309560526	和同事来过好几次，堪称价廉物美，等很久也算值得，不过酸菜越来越少，不知道是不是我的错觉	2016-10-16 20:56:27	2016-10-16 20:56:27	2017-10-22
10	110	3027	NULL	1	23022705	DIANPING	343167368	鱼片很嫩，味道不错。下次还会再去。	2017-04-17 11:11:50	2017-04-17 11:11:50	2017-10-22
10	110	3027	NULL	1	23022705	DIANPING	200669781	量足，服务好，微辣也有点辣，粉条多到吃不掉	2015-11-27 22:19:29	2015-11-27 22:19:29	2017-10-22
10	110	3027	NULL	1	23022705	DIANPING	235651507	去了n多次了，一如既往的喜欢！	2016-03-01 20:39:43	2016-03-01 20:39:43	2017-10-22
10	110	3027	NULL	1	23022705	DIANPING	249708963	鱼挺好吃的，酸酸的挺开胃的，天热没什么胃口的时候可以经常来吃鱼	2016-04-18 09:51:52	2016-04-18 09:51:52	2017-10-22
10	110	3027	NULL	1	23022705	DIANPING	346566127	挺好吃的～～～～～～酸菜鱼，推荐推荐	2017-05-06 19:47:27	2017-05-06 19:47:27	2017-10-22
10	110	3027	NULL	1	23022705	DIANPING	192479783	就冲着他们家的酸菜鱼去的，味道很好，肉质很清甜，每次有朋友聚会都会想到去哪里吃，黑鱼需要自己去选择，建议i微辣就可以了。火锅里还有粉皮，还有白萝卜。酸菜特别好吃，够酸爽。还有门口的那个黑家伙做的饼，味道真的好吃，特别额脆。每次去就忍不住点了。一会在鱼没上来之前就被抢完了。考虑后面的鱼，就没好意思再点一份。哈哈	2015-10-29 13:14:15	2015-10-29 13:14:15	2017-10-22
10	110	3027	NULL	1	23022705	DIANPING	235534823	鱼是我大爱很嫩很嫩酸萝卜蛮好吃	2016-03-01 14:27:45	2016-03-01 14:27:45	2017-10-22
10	110	3027	NULL	1	23022705	DIANPING	312448576	服务员态度非常好！鱼肉很嫩，但建议能照顾不太能吃辣的群体，鱼锅可以有不辣的选择。	2016-10-27 21:51:56	2016-10-27 21:51:56	2017-10-22
10	110	3027	NULL	1	23022705	DIANPING	158851454	首先端上来颜色相当不错，鱼肉薄薄的， 韧韧的，我喜欢，朋友说浆的稍微厉害点了，不管了，反正我喜欢	2015-07-09 23:23:11	2015-07-09 23:23:11	2017-10-22
10	110	3027	NULL	1	23022705	DIANPING	207270714	环境还算干净，去的时候比较早，人还不多，吃完出来就有很多等位的了。因为有人不吃辣，所以选了不辣的汤底，味道偏淡，煮蔬菜吃时需要蘸酱。	2015-12-12 22:38:23	2015-12-12 22:38:23	2017-10-22
10	110	3027	NULL	1	23022705	DIANPING	250738565	门口就一点小，里面却无限深呐～～味道不错 可以再来噢	2016-04-21 21:56:59	2016-04-21 21:56:59	2017-10-22
10	110	3027	NULL	1	23022705	DIANPING	274368113	酸菜鱼最爱，就是这个味。！！！！！	2016-07-02 16:12:04	2016-07-02 16:12:04	2017-10-22
10	110	3027	NULL	1	23022705	DIANPING	287155554	酸菜鱼分量挺足的，喜欢~飞饼味道还不错诶，荞麦面有点酸酸的，口水鸡倒是寻常。四个人吃，还是挺ok的~	2016-08-05 22:45:28	2016-08-05 22:45:28	2017-10-22
10	110	3027	NULL	1	23022705	DIANPING	179739973	中午去时人不是很多，上菜居然还搞错了，我们点了3.7两的鱼，居然给我们送来了一条很小个的鱼，原来将我们当成前面换桌的吃团购的人了，后来再重新给我们上来一锅，管理太混乱，以后不再去了。	2015-09-13 22:10:42	2015-09-13 22:10:42	2017-10-22
10	110	3027	NULL	1	23022705	DIANPING	182167828	第一次来吃，味道确实不错，东西也很新鲜，环境也很整洁，下次应该还会来	2015-09-21 21:24:42	2015-09-21 21:24:42	2017-10-22
10	110	3027	NULL	1	23022705	DIANPING	217237070	价廉物美经济实惠，环境干净。以后还会来。	2016-01-05 20:12:47	2016-01-05 20:12:47	2017-10-22
10	110	3027	NULL	1	23022705	DIANPING	276644353	离公司比较近，所以选择周五的中午和同事一起来尝试！生意很好，爆满！它家有午市套餐，所以不想多费脑，点来吃吃！一大锅酸菜鱼，还有一盆羊肉和一些素菜！比较适合3-4个人吃！和同事两个人吃有点小撑啊！它家主打酸菜鱼，味道很好吃，不辣，鱼片又嫩又入味呢！值得推荐！	2016-07-08 22:09:42	2016-07-08 22:09:42	2017-10-22
10	110	3027	NULL	1	23022705	DIANPING	299609195	性价比挺高的一家店，服务和环境很一般，鱼很好吃。	2016-09-12 12:36:08	2016-09-12 12:36:08	2017-10-22
10	110	3027	NULL	1	23022705	DIANPING	309797899	工作日人还是挺多的，鱼是特色问道还是不错的，之后的火锅就有点腥了	2016-10-17 20:19:59	2016-10-17 20:19:59	2017-10-22
10	110	3027	NULL	1	23022705	DIANPING	313155514	味道入味，鱼切片很薄，嫩，点的不辣口味正好	2016-10-30 14:40:26	2016-10-30 14:40:26	2017-10-22
10	110	3027	NULL	1	23022705	DIANPING	365068242	味道不错，性价比高，服务很好，好吃好好	2017-08-20 13:24:19	2017-08-20 13:24:19	2017-10-22
10	110	3027	NULL	1	23022705	DIANPING	368205963	大夏天喜欢吃酸的食物...莫名其妙去中山公园看望朋友大中午的就选择这家做午餐dp团的套餐128...适合2到4人用餐.导航定位到店在三楼门口排队等候人不少.大热天大家都很拼..领位入座..挑鱼称重一气呵成.然后是慢慢的等待美味佳肴的上桌大概20分钟左右酸菜鱼中辣做好端上桌了..品一口汤很开胃..吃一口鱼很薄很新鲜..2个人足够吃了...外加送的蔬菜完全吃不完..饭都没吃只顾着吃鱼喝汤服务态度很好..中午很忙但是客人的需求能照顾的到👍黑鱼现杀现做.是好吃的基础....值得再次光顾的店	2017-09-06 01:16:18	2017-09-06 01:16:18	2017-10-22
10	110	3027	NULL	1	23022705	DIANPING	169748942	首先，能够再次有幸被大众点评抽中参与免费试吃还是很高兴的。其实这家店开张已经有一段时间了，老板也熟悉。我们单位还在该店新店开张优惠的时候来聚餐过。性价比还是不错的。其次说我认为比较重要的，关于菜品，口味。酸菜鱼的味道真的是很不错的，端上来之后先喝汤，味道很赞，黑鱼的肉质比较鲜美，点的微辣，感觉刚刚好。这次试吃活动中，老板还给了很多其他小菜和配菜，无功无过。我个人很喜欢那个酸酸的花生（其实就是花生放醋）。飞饼一定要乘热吃，冷掉的话口感就不好了。适合朋友小聚的地方，蛮不错的。他们家的饮料都很好喝。最后感谢这次带队的几位美女，服务很周到。期望以后我还能继续有这样的的机会参与大众的免费试吃。	2015-08-13 00:01:00	2015-08-13 00:05:25	2017-10-22
10	110	3027	NULL	1	23022705	DIANPING	184409061	味道还蛮好的，特别是酸菜，美中不足的是吃到最后有点腻	2015-09-30 17:11:35	2015-09-30 17:11:35	2017-10-22
10	110	3027	NULL	1	23022705	DIANPING	205106303	味道还不错，但是有点小贵。还可以	2015-12-06 17:17:55	2015-12-06 17:17:55	2017-10-22
10	110	3027	NULL	1	23022705	DIANPING	212752746	今天和小伙伴过来吃工作餐的，有立减很实惠。	2015-12-26 19:02:05	2015-12-26 19:02:05	2017-10-22
10	110	3027	NULL	1	23022705	DIANPING	250508411	离学校很近，终于去拔草了！一直喜欢酸菜鱼，虽然不能吃辣，但是还是欲罢不能啊！在二楼，生意很好～进去先让你选活鱼，我们3女汉子选了3斤多的然后图1就出现了，一开始让我们不要点火，因为这样鱼肉最嫩，确实好好吃啊，选了微辣，所以汤的颜色比较淡，看旁边那桌红的不要不要的！吃着吃着就觉得这有3斤多吗？完全不够吃啊我去！然后加了我喜欢的炸豆皮，蛋饺啥的！酸菜鱼火锅里自带的宽粉好喜欢，可以再单点一份的！	2016-04-21 09:47:35	2016-04-21 09:47:35	2017-10-22
10	110	3027	NULL	1	23022705	DIANPING	253804721	鱼尚可，可调料的味道实在不配鱼，不会再去吃了，要么自己带个调理，而且鱼偏酸了	2016-05-01 13:51:37	2016-05-01 13:51:37	2017-10-22
10	110	3027	NULL	1	23022705	DIANPING	269017435	还可以 偶尔去 酸萝卜和宽粉很好吃	2016-06-16 16:11:57	2016-06-16 16:11:57	2017-10-22
10	110	3027	NULL	1	23022705	DIANPING	351368282	中午姐姐吃饭说想吃酸菜鱼，搜了周边，据朋友说这边味道还不错，就赶过来了～中午2点，店里人还蛮多的，点了2.6斤的黑鱼，3份米饭还有粉丝和午餐肉然后用了点评优惠实际一共花了141元，三个人吃正好。鱼片的很薄，跟其他家不一样的是没有放淀粉，味道不错，酸菜鱼里面还有酸萝卜，吃起来很开胃，我们点的是中辣，感觉还好，下次可以尝试一下重辣。	2017-06-04 15:10:16	2017-06-04 15:10:16	2017-10-22
10	110	3027	NULL	1	23022705	DIANPING	366087774	有幸中了霸王餐。周五晚和我家黄宝宝骑着小黄车来到了这家店。店在三楼，6点多到的。人还不多，不用等位。选定了座位。去选鱼。因为是两个人，所以就让选了条2斤5的小鱼。然后点了其他的小菜。说说小菜，奶豆腐非常好吃！五星推荐。口水鸡的味道也领先于80％的口水鸡，值得一吃。印度飞饼无功无过。吃了一半的前菜。可是，酸菜鱼还没上！应该是要点时间的，耐心等待之。再等一会儿就上了，嗯，酸菜非常多，酸酸的，很开胃。鱼肉的口感也刚刚好。综上，这次是一次不错的试吃体验。	2017-08-25 18:24:29	2017-08-25 18:24:29	2017-10-22
10	110	3027	NULL	1	23022705	DIANPING	184043706	工作日晚上还等位了 环境一般 飞饼很不错 鱼很好吃 非常嫩 新鲜 酸度适中 爽口	2015-09-29 10:33:59	2015-09-29 10:33:59	2017-10-22
10	110	3027	NULL	1	23022705	DIANPING	218463563	很好吃，牛肉88元很大一盘、烫久了也不会缩掉，	2016-01-09 10:18:22	2016-01-09 10:18:22	2017-10-22
10	110	3027	NULL	1	23022705	DIANPING	242742581	好吃，鱼特别新鲜，活杀的。酸菜鱼特别入味。冷菜也好吃	2016-03-25 13:45:50	2016-03-25 13:45:50	2017-10-22
10	110	3027	NULL	1	23022705	DIANPING	264055966	味道还可以吧，人气也比较足饿等	2016-06-01 19:36:00	2016-06-01 19:36:00	2017-10-22
10	110	3027	NULL	1	23022705	DIANPING	341404873	好长时间没来过了，鱼片还是一样的鲜嫩！以后还是需要中辣以上才行，否则会吃腻掉！酸菜酸度很正宗，青花椒非常给力，青花椒再多一点更带劲！山药、娃娃菜都是必点！牛肉、羊肉说实话不尽如意！套餐确实非常实惠，点赞👍👍👍	2017-04-06 17:34:20	2017-04-06 17:34:20	2017-10-22
10	110	3027	NULL	1	23022705	DIANPING	367642132	鱼很新鲜，口感很好，东西量挺大，活动打折	2017-09-02 21:16:39	2017-09-02 21:16:39	2017-10-22
10	110	3027	NULL	1	23022705	DIANPING	311518464	朋友抽中了霸王餐有幸受邀一起去分享美食 这家环境服务不错 人气也很高 周三下班朋友先到了等位等了很久商家说会赠送一份肥牛 不过最后吃下来觉得味道好像还是差百岁酸菜鱼那么一点 首先说说酸菜鱼 味道不是特别的鲜嫩 每吃一片鱼肉都有鱼刺 我是个很懒的人所以一般不怎么乐意吃鱼 百岁家的酸菜鱼同样品种的鱼骨头就少很多 另外这里的酸菜鱼味道有点腥 酸菜味不是很浓吧可能 霸王餐里的杏仁奶豆腐还是挺好吃的 另外我们还点了一份香蕉飞饼 热的时候吃味道很不错 香甜表皮也很脆	2016-10-24 10:47:00	2016-10-24 10:47:00	2017-10-22
10	110	3027	NULL	1	23022705	DIANPING	361154496	感觉上海不知从什么时候开始出现了一大片酸菜鱼店，走到哪里都有酸菜鱼的身影。去这家是冲着开业打6.8折。黑鱼46一斤，一条2斤多，微辣，煮了一大锅，去掉鱼骨等，两个人一人几乎要吃点一斤鱼肉，其实是有点多的，当然还有些白萝卜，宽粉一起煮的，算素菜和主食吧，基本就饱了。一开始说要半小时，我们已经饿了，就点了鸡丝荞麦面，结果鱼上得蛮快的，最多十五分钟，还上在了面前面。荞麦面是冰的，味道是很好的，不过吃完发现没吃到鸡丝，但是吃完了，没有证据了…………讲不清楚了，虽然拍的照片上是肯定没鸡丝的。可能厨师忘记放了，看在6.8折的份上，不计较了，就当打折了吧。	2017-07-31 23:37:58	2017-07-31 23:37:58	2017-10-22
10	110	3027	NULL	1	23022705	DIANPING	371398161	一个字 （赞） 不光东西好吃  环境也很好好 ！	2017-09-24 20:23:53	2017-09-24 20:23:53	2017-10-22
10	110	3027	NULL	1	23022705	DIANPING	196178818	酸菜魚感覺都差不多 酸菜一般 服務還可以	2015-11-11 21:47:04	2015-11-11 21:47:04	2017-10-22
10	110	3027	NULL	1	23022705	DIANPING	198396423	点评又去吃鱼了 有立减活动核算 屯了几张去消费.鱼的味道还是那么给力	2015-11-20 07:59:11	2015-11-20 07:59:11	2017-10-22
10	110	3027	NULL	1	23022705	DIANPING	282429532	第二次光顾～味道还是棒棒的！这次点了四斤多的鱼，上菜快，服务好	2016-07-24 13:22:20	2016-07-24 13:22:20	2017-10-22
10	110	3027	NULL	1	23022705	DIANPING	315062308	酸菜鱼还不错！就是等的时间长！	2016-11-06 20:48:14	2016-11-06 20:48:14	2017-10-22
10	110	3027	NULL	1	23022705	DIANPING	343353093	我是上周六和男票去吃的酸菜鱼。话说，那天热的要死。感觉一下子从冬 天到了夏天。到店里大概5点多，还要略微排一下队。饥肠辘辘的我们选了一 条三斤多的大鱼。选好鱼到鱼做好上桌大概要20分钟，这20分钟我们俩已经喝 完了一壶大麦茶和一瓶啤酒。天一热，人就很容易缺水。   我家酸菜鱼果然好吃，嫩嫩的，滑滑的质感，微微一点辣，这味道简直了 ！鱼头的肉唆起来更香，我都完全不顾形象的用手拿着啃。哈哈儿。活肉总比 死肉吃的得劲儿嘛！其实两个人我建议还是选个2斤多一点儿的就够了。我们3 斤多的吃完，都撑的不行了。另点的炸豆皮和青菜香菇都没肚子吃了。食材太 过丰盛，我们旁边一圈都走了，我和男票依然在战斗！最满意的两个菜一个是 他家经典的酸菜鱼，另一个我走到哪都必点的炸豆皮。亲们以后可以作为参考 。我看旁边桌有很多点的丸子，好像也不错，下次可以入一下手试试。   这里的服务员素质也算可以的，我中间找他们换了三次碟子。他们态度都 算OK的。整体来说，去过一次也会想着去第二次的！他们最近普陀区新开一家 店了，优惠力度也蛮大的，有兴趣的亲们可以去试一下哈儿！	2017-04-18 15:45:04	2017-04-18 15:45:04	2017-10-22
